"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.323369000E1,-4.546645203E0,5.172643433E0,1.317560120E0,7.011717860E0
1.324377000E1,-3.054997101E0,4.225712585E0,3.134481812E-1,5.223782528E0
1.325385100E1,-1.180445251E0,3.507655792E0,-1.250349884E0,3.906465792E0
1.326393100E1,2.505789185E-1,2.742447052E0,-1.594184875E0,3.182016820E0
1.327401113E1,9.530680847E-1,1.587598572E0,-7.150630188E-1,1.984974337E0
1.328409213E1,9.084608459E-1,-1.842668152E-1,3.023712158E-2,9.274533149E-1
1.329417213E1,-2.212399292E-1,-2.260599060E0,6.230044556E-1,2.355289742E0
1.330425313E1,-1.271455994E0,-3.440595245E0,1.004710693E0,3.803122344E0
1.331433313E1,-1.810485077E0,-3.675756226E0,8.099656677E-1,4.176731309E0
1.332441313E1,-1.759291534E0,-3.582949219E0,4.951702881E-1,4.022166757E0
1.333449413E1,-4.667294312E-1,-2.479743347E0,1.040336609E-1,2.525427970E0
1.334457413E1,1.108744354E0,-4.523593140E-1,-9.633966064E-1,1.536904686E0
1.335465513E1,2.063758392E0,1.148411865E0,-2.302811279E0,3.298619151E0
1.336473513E1,2.504142609E0,2.198627930E0,-1.927841034E0,3.849839741E0
1.337481513E1,3.192411346E0,3.133583679E0,-2.610571289E-1,4.480958347E0
1.338489613E1,4.283043365E0,3.136727142E0,1.143621826E-1,5.310046737E0
1.339497613E1,5.236859894E0,1.352886658E0,2.739752655E0,6.063105513E0
1.340505613E1,4.853806458E0,-3.451821899E0,1.273012756E1,1.405456009E1
1.341513713E1,1.688189392E0,-9.888885956E0,9.375453644E0,1.373095699E1
1.342521713E1,-3.094664612E0,-1.625873978E1,-2.956202545E0,1.681257570E1
1.343529813E1,-5.565576324E0,-3.069292374E1,-2.561772766E0,3.129846461E1
1.344537813E1,-1.168934189E1,-5.929349854E1,6.975195007E0,6.083595177E1
1.345545813E1,-1.275377838E1,-7.904193146E1,1.193917236E1,8.094954990E1
1.346553913E1,2.257605286E0,-7.760731476E1,1.054287598E1,7.835269185E1
1.347561913E1,4.173471222E0,-5.706178940E1,-3.655548248E0,5.733087043E1
1.348570013E1,4.293521576E0,-3.022694275E1,-1.093386292E1,3.242918059E1
1.349578013E1,8.314010925E0,-1.691737015E1,-3.170107727E0,1.911464814E1
1.350586013E1,9.053772583E0,-8.402476959E0,4.289929047E0,1.307577563E1
1.351594113E1,8.112529907E0,-3.073109436E0,3.720513153E0,9.439245797E0
1.352602113E1,6.740034027E0,6.719526672E-1,1.593586121E0,6.958383131E0
1.353610113E1,5.675298157E0,2.788102112E0,-8.860075378E-1,6.384945725E0
1.354618213E1,3.781586151E0,5.193150787E0,-3.357817383E0,7.248734131E0
1.355626213E1,7.878117371E-1,7.476203156E0,-2.936743011E0,8.070856242E0
1.356634313E1,-2.227218475E0,8.808732147E0,4.297563171E-1,9.096095573E0
1.357642313E1,-4.564907227E0,8.793164520E0,3.292702789E0,1.044030708E1
1.358650313E1,-6.137237549E0,7.478149109E0,4.049528961E0,1.048747270E1
1.359658413E1,-6.996301117E0,5.988147583E0,3.547173615E0,9.868565319E0
1.360666413E1,-6.878496094E0,4.783602448E0,1.680555267E0,8.545222460E0
1.361674513E1,-5.756728821E0,3.829336853E0,-8.309220886E-1,6.963776200E0
1.362682513E1,-3.969595184E0,3.016527100E0,-2.449655914E0,5.554991968E0
1.363690513E1,-1.897603912E0,1.938618622E0,-2.367626495E0,3.600666326E0
1.364698613E1,8.711883545E-2,4.534071350E-1,-1.449585571E0,1.521336929E0
1.365706613E1,1.011296997E0,-9.481283569E-1,-8.301736450E-1,1.615814741E0
1.366714613E1,7.099736023E-1,-1.881138153E0,-2.445913696E-1,2.025479747E0
1.367722713E1,2.754272461E-2,-2.356100464E0,2.567161560E-1,2.370204882E0
1.368730713E1,-3.194357300E-1,-2.486778717E0,2.812651062E-1,2.522938294E0
1.369738813E1,-3.034190369E-1,-1.827399902E0,-2.579136658E-1,1.870286869E0
1.370746813E1,4.564009094E-1,-1.046324158E-1,-1.293460236E0,1.375604999E0
1.371754813E1,1.932631073E0,1.291065216E0,-2.145189056E0,3.162870270E0
1.372762913E1,3.353775787E0,1.978884888E0,-1.526375885E0,4.182537600E0
1.373770913E1,4.197571106E0,2.232158203E0,-1.785786438E-1,4.757522860E0
1.374779013E1,4.520150299E0,1.598825226E0,1.477277985E0,5.017006186E0
1.375787013E1,5.101241913E0,-4.300556946E-1,6.414461060E0,8.206882943E0
1.376795013E1,4.737498322E0,-4.519401855E0,1.332978058E1,1.485099100E1
1.377803113E1,1.324894867E0,-9.219477997E0,5.971083069E0,1.106381281E1
1.378811113E1,-3.010090485E0,-1.422461975E1,-6.857389984E0,1.607557928E1
1.379819113E1,-3.403322754E0,-2.854878250E1,4.723427582E0,2.913634082E1
1.380827213E1,-3.036884766E0,-5.501329926E1,1.359128677E1,5.674864615E1
1.381835213E1,-4.583917694E0,-7.824334213E1,1.113549362E1,7.916458872E1
1.382843313E1,5.255870361E0,-7.842686050E1,1.253702911E1,7.959631726E1
1.383851313E1,7.664661255E0,-6.323165909E1,4.000880127E0,6.382003435E1
1.384859313E1,4.089046783E0,-3.375046555E1,-7.331005096E0,3.477869842E1
1.385867413E1,7.956254883E0,-1.738529709E1,-3.458258514E0,1.942961911E1
1.386875413E1,7.799830170E0,-9.072333984E0,2.810106354E0,1.228988577E1
1.387883413E1,5.248685303E0,-4.910538483E0,2.350112915E0,7.562084125E0
1.388891513E1,2.627186737E0,-8.565188599E-1,-2.567161560E-1,2.775182497E0
1.389899513E1,6.491999817E-1,2.828667755E0,-1.342857513E0,3.197825540E0
1.390907613E1,-3.188369751E-2,4.753964081E0,-1.720372467E0,5.055776150E0
1.391915613E1,-1.294058990E0,6.059100037E0,-1.675465851E0,6.418291653E0
1.392923613E1,-2.846929779E0,6.922654266E0,-6.706054688E-2,7.485495867E0
1.393931713E1,-3.902684326E0,7.250771942E0,1.353485413E0,8.344852393E0
1.394939713E1,-4.492008820E0,6.863527222E0,2.337089996E0,8.529251949E0
1.395947813E1,-4.359534302E0,5.959706726E0,2.286195831E0,7.729834084E0
1.396955813E1,-3.499273224E0,5.077740784E0,5.156776428E-1,6.188237875E0
1.397963813E1,-2.033970337E0,4.205803986E0,-1.865121460E0,5.030357896E0
1.398971913E1,-5.646258545E-1,3.405268707E0,-3.043171692E0,4.601690045E0
1.399979913E1,5.852828979E-1,2.784808960E0,-3.062331848E0,4.180381964E0
1.400987913E1,1.456321564E0,1.928739166E0,-2.543810120E0,3.508828464E0
1.401996013E1,1.668580170E0,4.635859680E-1,-1.907483368E0,2.576347129E0
1.403004013E1,8.009843445E-1,-1.227297821E0,-1.325792999E0,1.976249716E0
1.404012112E1,-1.844165039E-1,-2.145488434E0,-5.665718079E-1,2.226686705E0
1.405020113E1,-7.810757446E-1,-2.605332184E0,-1.393601990E-1,2.723464039E0
1.406028113E1,-7.662565613E-1,-2.719844055E0,1.137634277E-1,2.828010417E0
1.407036212E1,6.282435608E-1,-2.065255280E0,4.556524658E-1,2.206261206E0
1.408044213E1,1.779050446E0,-9.563612366E-1,7.038363647E-1,2.138932662E0
1.409052313E1,2.020648041E0,-2.978805542E-2,8.418493652E-1,2.189204464E0
1.410060312E1,1.956581268E0,5.589376831E-1,8.936416626E-1,2.222434929E0
1.411068313E1,1.938319244E0,9.367520142E-1,1.143023071E0,2.437434629E0
1.412076413E1,1.931134186E0,1.277892609E0,1.606159973E0,2.818162277E0
1.413084413E1,1.735790405E0,1.337019653E0,1.977986755E0,2.951782765E0
1.414092413E1,1.145567780E0,4.915777588E-1,2.267634430E0,2.587690116E0
1.415100513E1,2.505789185E-1,-1.620530090E0,2.874023438E0,3.308914971E0
1.416108513E1,-1.381926270E0,-3.872746582E0,4.835245056E0,6.347242004E0
1.417116613E1,-3.257675629E0,-6.665938110E0,6.869664459E0,1.011135358E1
1.418124613E1,-5.345833282E0,-1.172736282E1,5.462291107E0,1.399805688E1
1.419132613E1,-9.562414856E0,-2.134785690E1,3.606899414E0,2.366813249E1
1.420140713E1,-1.619751709E1,-3.872641800E1,1.477547424E1,4.450179378E1
1.421148713E1,-1.300720139E1,-5.521298401E1,1.990111542E1,6.011418540E1
1.422156813E1,-4.068689117E0,-5.989315155E1,1.346644638E1,6.152307707E1
1.423164813E1,2.812201996E0,-4.024441132E1,-1.056203613E0,4.035637110E1
1.424172813E1,6.350693665E0,-1.879341888E1,-6.486012268E0,2.087084710E1
1.425180913E1,7.092251587E0,-1.014545242E1,-2.851121063E0,1.270272131E1
1.426188913E1,5.752238159E0,-4.115541687E0,3.510050812E0,7.895972639E0
1.427196913E1,4.731660461E0,-3.341052246E-1,8.658145294E0,9.872371395E0
1.428205050E1,2.530338135E0,5.843847656E-1,9.316476288E0,9.671651723E0
1.429213050E1,1.330283661E0,-1.639540558E0,7.195536804E0,7.498899770E0
1.430221150E1,-5.680686951E-1,-9.273515625E0,4.787793732E0,1.045197412E1
1.431229150E1,-5.290448456E0,-1.646201706E1,4.463418274E0,1.785802210E1
1.432237150E1,-8.627010040E0,-1.987432114E1,4.229604492E0,2.207495180E1
1.433245250E1,-8.026907959E0,-1.946357529E1,4.828209686E0,2.160031535E1
1.434253250E1,-5.368136902E0,-1.556702820E1,4.804708557E0,1.715326456E1
1.435261350E1,-2.420765991E0,-1.042641815E1,3.355422363E0,1.121735988E1
1.436269350E1,2.529739380E-1,-6.753056946E0,1.572330322E0,6.938299256E0
1.437277350E1,1.895208893E0,-4.665797424E0,1.454375610E0,5.241821322E0
1.438285450E1,1.867516479E0,-4.013304291E0,2.571203156E0,5.119112696E0
1.439293450E1,6.435118103E-1,-4.563260651E0,3.160078583E0,5.587803850E0
1.440301450E1,-3.158432007E-2,-5.564378815E0,3.512296143E0,6.580238093E0
1.441309550E1,-1.797761536E-1,-6.609056396E0,3.752247162E0,7.602059240E0
1.442317550E1,8.457412720E-2,-7.719896393E0,3.830085297E0,8.618207846E0
1.443325650E1,2.278262329E-1,-8.848249969E0,3.870650940E0,9.660505733E0
1.444333650E1,8.547225952E-2,-9.811197510E0,3.464395752E0,1.040523618E1
1.445341650E1,-5.420228577E-1,-1.020966888E1,3.215762787E0,1.071784763E1
1.446349750E1,-1.116827545E0,-9.836345215E0,2.885100403E0,1.031139153E1
1.447357750E1,-1.346599731E0,-9.092392273E0,2.528691559E0,9.533058747E0
1.448365850E1,-1.547032928E0,-8.356821899E0,2.254611511E0,8.792784326E0
1.449373850E1,-1.727108459E0,-7.769143982E0,1.964215393E0,8.197599890E0
1.450381850E1,-1.852697296E0,-7.495213623E0,1.839225311E0,7.936842210E0
1.451389950E1,-1.971400452E0,-7.693251801E0,1.918260956E0,8.170206124E0
1.452397950E1,-2.086361389E0,-8.219557343E0,2.044747925E0,8.723246003E0
1.453405950E1,-2.125879211E0,-8.689430237E0,2.234253845E0,9.220490795E0
1.454414050E1,-2.138153687E0,-8.851243744E0,2.489922180E0,9.440123382E0
1.455422050E1,-2.143841858E0,-8.781638489E0,2.623444519E0,9.412528545E0
1.456430150E1,-2.133513336E0,-8.662935333E0,2.557581482E0,9.281139520E0
1.457438150E1,-2.108365631E0,-8.534053345E0,2.314337311E0,9.090183129E0
1.458446150E1,-2.128723297E0,-8.596623230E0,2.026336212E0,9.085121478E0
1.459454250E1,-2.169288940E0,-8.798253937E0,1.800306244E0,9.238841346E0
1.460462250E1,-2.163750458E0,-9.129215698E0,1.674418030E0,9.530376228E0
1.461470350E1,-2.117047577E0,-9.496252441E0,1.628463593E0,9.864714621E0
1.462478350E1,-1.961520996E0,-9.716893616E0,1.466799774E0,1.002083269E1
1.463486350E1,-1.897753601E0,-9.657467194E0,1.101409607E0,9.903597551E0
1.464494450E1,-1.673220520E0,-9.453142090E0,7.009922791E-1,9.625640366E0
1.465502450E1,-1.384171600E0,-9.244775391E0,4.085005188E-1,9.356744932E0
1.466510450E1,-1.091230774E0,-9.110953674E0,2.776725769E-1,9.180270340E0
1.467518550E1,-9.761201477E-1,-9.126820679E0,3.769161987E-1,9.186606123E0
1.468526550E1,-1.112785950E0,-9.160500641E0,6.602769470E-1,9.251433954E0
1.469534650E1,-1.115031281E0,-9.146729279E0,6.851252747E-1,9.239878132E0
1.470542650E1,-1.474433899E0,-9.162296906E0,8.930429077E-1,9.323044864E0
1.471550650E1,-1.696571960E0,-9.360634460E0,1.345252533E0,9.607785296E0
1.472558750E1,-1.765129395E0,-9.694589996E0,1.537752228E0,9.973236129E0
1.473566750E1,-2.007924500E0,-9.927206268E0,1.465751953E0,1.023374877E1
1.474574850E1,-2.249821472E0,-9.970166931E0,1.201551361E0,1.029124147E1
1.475582850E1,-2.396217041E0,-9.917326813E0,8.472381592E-1,1.023782397E1
1.476590850E1,-2.447111206E0,-9.812245331E0,5.962101746E-1,1.013034937E1
1.477598950E1,-2.273322601E0,-9.711055756E0,5.060975647E-1,9.986427504E0
1.478606950E1,-1.883832550E0,-9.625134430E0,5.414241028E-1,9.822686900E0
1.479614950E1,-1.401385803E0,-9.630523224E0,7.711962891E-1,9.762458883E0
1.480623050E1,-1.139580231E0,-9.667795715E0,1.000818787E0,9.786038797E0
1.481631050E1,-8.955876160E-1,-9.719887390E0,1.111438751E0,9.824132743E0
1.482639150E1,-7.286846924E-1,-9.733209686E0,1.140029297E0,9.826801055E0
1.483647150E1,-5.451663208E-1,-9.772577820E0,1.007854156E0,9.839525068E0
1.484655150E1,-2.862048340E-1,-9.768386536E0,8.253836060E-1,9.807372065E0
1.485663250E1,-3.037184143E-1,-9.662257233E0,6.349795532E-1,9.687861412E0
1.486671250E1,-1.911524963E-1,-9.583371277E0,5.471122742E-1,9.600878926E0
1.487679350E1,-2.395019531E-1,-9.540111237E0,5.287005615E-1,9.557751193E0
1.488687350E1,-1.041833496E-1,-9.344617767E0,5.131329346E-1,9.359275656E0
1.489695350E1,-3.625460815E-1,-9.042994995E0,7.033872986E-1,9.077552084E0
1.490703450E1,-4.450245667E-1,-9.212292938E0,1.084943848E0,9.286629701E0
1.491711450E1,-7.101232910E-1,-9.704619141E0,1.005159760E0,9.782343988E0
1.492719450E1,-1.329984283E0,-1.020053787E1,7.152127075E-1,1.031170986E1
1.493727550E1,-1.774110718E0,-1.067834427E1,4.134402466E-1,1.083260993E1
1.494735550E1,-2.754571838E0,-1.115510284E1,6.143225098E-1,1.150657975E1
1.495743650E1,-2.474803619E0,-1.117441269E1,-1.915416870E0,1.160435150E1
1.496751650E1,-1.553768921E-1,-1.151914581E1,-1.658251648E0,1.163892868E1
1.497759650E1,6.029461670E-1,-1.032058823E1,-1.975891113E0,1.052531382E1
1.498767750E1,-2.409988403E-2,-8.740174713E0,-1.519639893E0,8.871332494E0
1.499775750E1,6.536906433E-1,-8.360564117E0,1.317410431E0,8.488928911E0
1.500783850E1,1.082099762E0,-8.878936157E0,2.447709961E0,9.273496171E0
1.501791850E1,6.759942627E-1,-9.767189026E0,2.211201782E0,1.003714915E1
1.502799850E1,4.038601685E-1,-1.055320450E1,9.122030640E-1,1.060025201E1
1.503807950E1,5.649252319E-1,-1.090527237E1,-4.007167053E-1,1.092724484E1
1.504815950E1,1.386716309E0,-1.079345490E1,-1.238973541E0,1.095247489E1
1.505823950E1,1.115330658E0,-1.029154861E1,-1.660496979E0,1.048413972E1
1.506832050E1,-2.074685669E-1,-9.580976257E0,-1.674867096E0,9.728480305E0
1.507840050E1,-5.878276062E-1,-9.364825745E0,-1.361418915E0,9.481506420E0
1.508848150E1,-8.412506104E-1,-9.295220490E0,-9.050180054E-1,9.376986943E0
1.509856150E1,-1.060694275E0,-9.286239166E0,-3.391946411E-1,9.352773022E0
1.510864150E1,-1.027164001E0,-9.382788391E0,2.800675964E-1,9.442998556E0
1.511872250E1,-7.909552002E-1,-9.505084076E0,6.453080750E-1,9.559741415E0
1.512880250E1,-5.816903687E-1,-9.507179718E0,6.304888916E-1,9.545802539E0
1.513888350E1,-4.941224670E-1,-9.591304779E0,3.692820740E-1,9.611121351E0
1.514896350E1,-3.402424622E-1,-9.876461792E0,-1.781295776E-2,9.882336756E0
1.515904350E1,-4.001179504E-1,-1.016386414E1,-4.031117249E-1,1.017972139E1
1.516912450E1,-6.935078430E-1,-1.026774811E1,-4.718188477E-1,1.030195211E1
1.517920450E1,-9.895921326E-1,-1.026475433E1,-5.354365540E-1,1.032623680E1
1.518928450E1,-1.165775757E0,-1.023781036E1,-4.840933228E-1,1.031533521E1
1.519936550E1,-1.142574005E0,-1.018916153E1,-3.686833191E-1,1.025964987E1
1.520944550E1,-1.006506958E0,-9.865534515E0,-1.496887207E-1,9.917874482E0
1.521952650E1,-4.303550720E-1,-9.939181366E0,3.305126953E-1,9.953982638E0
1.522960650E1,-4.102967834E-1,-9.858199768E0,6.048921204E-1,9.885258752E0
1.523968650E1,-6.466552734E-2,-9.625284119E0,7.943980408E-1,9.658226765E0
1.524976750E1,4.927752686E-1,-9.688303070E0,1.116079102E0,9.764818299E0
1.525984750E1,2.863545227E-1,-9.503886566E0,1.318009186E0,9.599114907E0
1.526992850E1,1.272354126E-1,-9.440418549E0,1.262774048E0,9.525349837E0
1.528000850E1,-6.616241455E-2,-9.591304779E0,1.056502991E0,9.649544207E0
1.529008850E1,-3.161425781E-1,-9.677076416E0,8.129594421E-1,9.716308823E0
1.530016950E1,-3.638932800E-1,-9.785750427E0,6.538403320E-1,9.814317955E0
1.531024950E1,-5.545967102E-1,-1.003962250E1,6.689588928E-1,1.007715751E1
1.532032950E1,-1.034498749E0,-9.990823975E0,4.568499756E-1,1.005462397E1
1.533041050E1,-1.157243500E0,-9.872270508E0,3.150947571E-1,9.944859084E0
1.534049050E1,-1.305435333E0,-9.468560028E0,3.188369751E-2,9.558180108E0
1.535057150E1,-9.647438049E-1,-9.275012512E0,1.008901978E-1,9.325597383E0
1.536065150E1,-9.219328308E-1,-9.386979675E0,2.198927307E-1,9.434707223E0
1.537073150E1,-9.306147766E-1,-9.486522675E0,3.246748352E-1,9.537587225E0
1.538081250E1,-7.514373779E-1,-9.456285553E0,5.084925842E-1,9.499713643E0
1.539089250E1,-6.182144165E-1,-9.555828552E0,6.447093201E-1,9.597483967E0
1.540097350E1,-5.797444153E-1,-9.592951355E0,6.474037170E-1,9.632234988E0
1.541105350E1,-5.186714172E-1,-9.832602997E0,7.433541870E-1,9.874293756E0
1.542113350E1,-7.673043823E-1,-9.726922760E0,8.304730225E-1,9.792418896E0
1.543121450E1,-8.119116211E-1,-9.579329681E0,8.996292114E-1,9.655676587E0
1.544129450E1,-8.708889771E-1,-9.571545868E0,8.637039185E-1,9.649814629E0
1.545137450E1,-7.741900635E-1,-9.803114319E0,7.381150818E-1,9.861299837E0
1.546145550E1,-4.978646851E-1,-1.086919739E1,7.638615417E-1,1.090737391E1
1.547153550E1,-1.183738403E0,-1.086320984E1,4.716691589E-1,1.093768881E1
1.548161650E1,-6.120771790E-1,-9.470805359E0,2.933898926E-1,9.495097169E0
1.549169650E1,3.876937866E-1,-8.546926575E0,5.474116516E-1,8.573209426E0
1.550177650E1,4.357438660E-1,-8.318651276E0,7.604187012E-1,8.364691767E0
1.551185750E1,7.649093628E-2,-8.609197083E0,1.138532410E0,8.684490850E0
1.552193750E1,-2.501298523E-1,-9.279802551E0,1.536105652E0,9.409405981E0
1.553201850E1,-5.189707947E-1,-1.001342697E1,1.662891998E0,1.016382114E1
1.554209850E1,-6.676116943E-1,-1.048180298E1,1.507215729E0,1.061063609E1
1.555217850E1,-7.358697510E-1,-1.032627640E1,1.180295563E0,1.041952908E1
1.556225950E1,-6.962022400E-1,-9.852511597E0,9.714797974E-1,9.924739559E0
1.557233950E1,-4.218228149E-1,-9.616751862E0,7.716453552E-1,9.656877726E0
1.558242050E1,-5.513035583E-1,-9.494156799E0,6.700067139E-1,9.533722145E0
1.559250050E1,-6.538403320E-1,-9.379345551E0,7.244934082E-1,9.429979896E0
1.560258050E1,-5.420228577E-1,-9.421707458E0,8.234376526E-1,9.473141495E0
1.561266150E1,-6.619235229E-1,-9.329648895E0,9.598040771E-1,9.402218628E0
1.562274150E1,-7.273374939E-1,-9.245823212E0,9.403445435E-1,9.321937275E0
1.563282150E1,-6.512956238E-1,-9.249565430E0,9.063652039E-1,9.316659515E0
1.564290250E1,-5.435197449E-1,-9.344019012E0,9.054670715E-1,9.403508687E0
1.565298250E1,-3.891906738E-1,-9.678124237E0,8.921447754E-1,9.726946100E0
1.566306350E1,-2.704875183E-1,-1.037687119E1,7.719447327E-1,1.040905941E1
1.567314350E1,-3.685336304E-1,-1.070947952E1,8.393046570E-1,1.074863717E1
1.568322350E1,-4.044589233E-1,-1.074166260E1,9.225315857E-1,1.078878895E1
1.569330450E1,-4.593946838E-1,-1.027643005E1,8.848100281E-1,1.032467660E1
1.570338450E1,-2.785707092E-1,-9.786049805E0,8.596623230E-1,9.827684963E0
1.571346550E1,-1.926493835E-1,-9.570797424E0,6.685098267E-1,9.596050360E0
1.572354550E1,-2.998265076E-1,-9.423054657E0,8.114625549E-1,9.462680724E0
1.573362550E1,-4.727169800E-1,-9.812395020E0,8.858578491E-1,9.863635308E0
1.574370650E1,-8.366102600E-1,-9.899813232E0,1.042432251E0,9.989638820E0
1.575378650E1,-7.158114624E-1,-9.634265442E0,1.117276611E0,9.725212783E0
1.576386650E1,-1.094224548E-1,-9.317524109E0,1.086141357E0,9.381254279E0
1.577394750E1,9.924362183E-2,-9.366622009E0,1.017583923E0,9.422257384E0
1.578402750E1,1.184037781E-1,-9.627978516E0,9.131011963E-1,9.671904856E0
1.579410850E1,-3.757186890E-1,-9.822124786E0,8.243357849E-1,9.863814137E0
1.580418850E1,-4.742138672E-1,-9.779164124E0,6.792874146E-1,9.814191823E0
1.581426850E1,-3.601510620E-1,-9.787397003E0,8.165519714E-1,9.828001120E0
1.582434950E1,-3.583547974E-1,-9.846374359E0,6.806346130E-1,9.876374317E0
1.583442950E1,-5.587879944E-1,-9.508826294E0,6.363267517E-1,9.546461818E0
1.584451050E1,-4.114942932E-1,-9.426946564E0,6.336323547E-1,9.457173945E0
1.585459050E1,-3.947291565E-1,-9.455686798E0,7.668553162E-1,9.494940285E0
1.586467050E1,-5.992039490E-1,-9.476493530E0,9.713301086E-1,9.544970256E0
1.587475150E1,-9.801617432E-1,-9.229656830E0,1.420995026E0,9.389702290E0
1.588483150E1,-1.057401123E0,-9.047635345E0,1.915416870E0,9.308416851E0
1.589491150E1,-9.940827942E-1,-9.065747681E0,1.914668427E0,9.318902124E0
1.590499250E1,-9.642947388E-1,-9.220675507E0,1.796414337E0,9.443401168E0
1.591507250E1,-1.147214355E0,-9.420509949E0,1.611997833E0,9.626039969E0
1.592515350E1,-1.813927917E0,-9.101074219E0,1.596579895E0,9.416419372E0
1.593523350E1,-1.387165375E0,-9.386829987E0,1.336720276E0,9.582464509E0
1.594531350E1,-8.801696777E-1,-9.898765411E0,1.051862640E0,9.993331294E0
1.595539450E1,-7.249424744E-1,-1.037866745E1,1.307980042E0,1.048585196E1
1.596547450E1,-8.464897156E-1,-1.055679703E1,1.503473511E0,1.069686594E1
1.597555550E1,-1.015039215E0,-1.038225998E1,1.797911224E0,1.058556147E1
1.598563550E1,-1.315314789E0,-1.019245468E1,2.026336212E0,1.047483765E1
1.599571550E1,-1.806443481E0,-9.360335083E0,2.386936340E0,9.827338196E0
1.600579650E1,-1.293160858E0,-8.780440979E0,1.762584686E0,9.048486811E0
1.601587650E1,-9.295669556E-2,-9.270821228E0,1.464404755E0,9.386226530E0
1.602595750E1,-9.565109253E-1,-9.376950531E0,1.520238647E0,9.547420592E0
1.603603750E1,-1.841620331E0,-9.326804810E0,1.212628326E0,9.583909477E0
1.604611750E1,-1.662592621E0,-9.246571655E0,8.586145020E-1,9.434008716E0
1.605619850E1,-8.443940735E-1,-9.330247650E0,1.354982300E0,9.465859686E0
1.606627850E1,-7.611671448E-1,-9.666897583E0,1.428629150E0,9.801493027E0
1.607635850E1,-1.137783966E0,-1.002106110E1,9.240284729E-1,1.012768712E1
1.608643950E1,-1.150507507E0,-1.027014313E1,7.451504517E-1,1.036121405E1
1.609651950E1,-1.159638519E0,-1.040396484E1,6.018983459E-1,1.048568203E1
1.610660050E1,-8.919950867E-1,-1.044033920E1,1.013991394E0,1.052732238E1
1.611668050E1,-5.839356995E-1,-1.003483246E1,9.773176575E-1,1.009920755E1
1.612676050E1,-3.135978699E-1,-9.553732910E0,6.882687378E-1,9.583625097E0
1.613684150E1,-5.987548828E-1,-9.052575073E0,1.248553619E0,9.157865964E0
1.614692150E1,-9.461824036E-1,-8.596024475E0,1.096320190E0,8.717156410E0
1.615700250E1,-4.764591980E-1,-8.746311951E0,7.237449646E-1,8.789129245E0
1.616708250E1,2.781216431E-1,-9.227112122E0,5.412744141E-1,9.247157820E0
1.617716250E1,1.101708984E0,-9.968819733E0,6.474037170E-1,1.005038612E1
1.618724350E1,1.490749969E0,-1.039124130E1,8.216413879E-1,1.052973532E1
1.619732350E1,1.441652069E0,-1.045186523E1,1.038989410E0,1.060185581E1
1.620740450E1,1.283131714E0,-1.040156982E1,1.275647278E0,1.055776292E1
1.621748450E1,6.668632507E-1,-1.030636780E1,1.653012543E0,1.045936777E1
1.622756450E1,-1.571731567E-2,-1.034618500E1,1.468146973E0,1.044984433E1
1.623764550E1,-2.243833923E-1,-1.038510406E1,1.316512299E0,1.047062266E1
1.624772550E1,-6.107299805E-2,-1.038360718E1,1.146615601E0,1.044690171E1
1.625780550E1,1.457968140E-1,-1.032837204E1,9.836045837E-1,1.037612662E1
1.626788650E1,3.466790771E-1,-1.011865814E1,1.094673615E0,1.018360149E1
1.627796675E1,4.867877197E-1,-9.877509613E0,1.336121521E0,9.979347632E0
1.628804775E1,3.978726196E-1,-9.628128204E0,1.459914093E0,9.746307224E0
1.629812775E1,-2.878514099E-1,-9.381740570E0,1.574875031E0,9.517360239E0
1.630820775E1,-6.972500610E-1,-9.360185394E0,1.620979156E0,9.525061768E0
1.631828875E1,-1.466350708E0,-8.788973236E0,1.545086975E0,9.043424612E0
1.632836875E1,-1.412911835E0,-8.268804932E0,1.781744843E0,8.575783902E0
1.633844975E1,-1.417851562E0,-9.467063141E0,2.239193573E0,9.831051593E0
1.634852975E1,-1.652563477E0,-9.968520355E0,2.167792053E0,1.033449014E1
1.635860975E1,-5.236111450E-1,-9.402547302E0,1.792223053E0,9.586142492E0
1.636869075E1,-1.948947144E-1,-9.691895599E0,1.134341125E0,9.759997646E0
1.637877075E1,-1.347198486E-1,-1.016880386E1,7.716453552E-1,1.019892926E1
1.638885075E1,3.074606323E-1,-1.019305344E1,6.945556641E-1,1.022131488E1
1.639893175E1,8.806187439E-1,-9.917326813E0,6.860234070E-1,9.979954338E0
1.640901175E1,1.131796417E0,-9.566905518E0,7.170089722E-1,9.660266362E0
1.641909275E1,1.225052490E0,-9.163644104E0,7.310797119E-1,9.274028489E0
1.642917275E1,9.056167603E-1,-8.671018524E0,1.025667114E0,8.778308322E0
1.643925275E1,2.589614868E-1,-8.776100006E0,2.013313293E0,9.007797888E0
1.644933375E1,5.867797852E-2,-9.412576447E0,2.645149384E0,9.777364355E0
1.645941375E1,3.379971313E-1,-1.004680756E1,2.646795959E0,1.039510043E1
1.646949475E1,5.501060486E-1,-1.022748184E1,2.412832489E0,1.052263095E1
1.647957475E1,3.817062378E-1,-9.977950745E0,2.064057770E0,1.019634911E1
1.648965475E1,2.426454163E-1,-9.868677979E0,1.420845337E0,9.973388758E0
1.649973575E1,5.918692017E-1,-9.792187042E0,7.653584290E-1,9.839868381E0
1.650981575E1,7.309300232E-1,-1.006447083E1,4.893324280E-1,1.010283514E1
